occurrenceID	basisOfRecord	institutionID	collectionCode	collectionID	catalogNumber	type	language	license	rightsHolder	accessRights	ownerInstitutionCode	dynamicProperties	occurrenceRemarks	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	disposition	parentEventID	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	eventTime	habitat	fieldNumber	fieldNotes	continent	waterBody	country	countryCode	stateProvince	locality	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	decimalLatitude	decimalLongitude	geodeticDatum	georeferencedBy	georeferencedDate	identifiedBy	dateIdentified	scientificNameID	scientificName	acceptedNameUsage	kingdom	phylum	class	subclasss	superorder	order	subfamily	genus	specificEpithet	scientificNameAuthorship	taxonomicStatus	taxonRemarks
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028801:03	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028801	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210288	Fredy A. CastrillónValencia	165	64871	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:106673	Brachyura	"Brachyura Latreille, 1802"	Animalia	Arthropoda	Malacostraca	Eumalacostraca	Eucarida	Decapoda				"Latreille, 1802"	accepted	Infraorden Brachyura
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028801:04	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028801	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210288	Fredy A. CastrillónValencia	286	112444	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:1100	Calanoida	"Calanoida Sars G. O., 1903"	Animalia 	Arthropoda 	Hexanauplia 	Copepoda	Gymnoplea 	Calanoida				"Sars G. O., 1903"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028801:05	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028801	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210288	Fredy A. CastrillónValencia	3	1179	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:101417	Hyperiidae	"Hyperiidae Dana, 1852"	Animalia	Arthropoda	Malacostraca	Eumalacostraca	Peracarida 	Amphipoda	Hyperiidae 			"Dana, 1852"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028801:06	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028801	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210288	Fredy A. CastrillónValencia	4600	1808536	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:573782	Pyrocystis pseudonoctiluca 	"Pyrocystis pseudonoctiluca WyvilleThompson, 1876"	Chromista 	Myzozoa 	Dinophyceae 			Pyrocystales 	Pyrocystaceae 	Pyrocystis	pseudonoctiluca 	"WyvilleThompson, 1876"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028801:07	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028801	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210288	Fredy A. CastrillónValencia	2	786	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:2081	Chaetognatha	"Chaetognatha Leuckart, 1854"	Animalia	Chaetognatha								"Leuckart, 1854"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028801:08	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028801	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210288	Fredy A. CastrillónValencia	29	11402	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:2824	Mysidacea	"Mysidacea Haworth, 1825 accepted as Mysida Boas, 1883"	Animalia	Arthropoda	Malacostraca			Mysidacea				"1825 accepted as Mysida Boas, 1883"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028801:09	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028801	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210288	Fredy A. CastrillónValencia	1	393	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:1128	Euphausiacea	"Euphausiacea Dana, 1852"	Animalia	Arthropoda	Malacostraca	Eumalacostraca 	Eucarida 	Euphausiacea				"Dana, 1852"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028801:10	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028801	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210288	Fredy A. CastrillónValencia	16	6291	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:10194	Actinopterygii 	Actinopterygii 	Animalia	Chordata	Actinopterygii 							"Klein, 1885"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028801:11	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028801	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210288	Fredy A. CastrillónValencia	32	12581	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:1101	Cyclopoida	"Cyclopoida Burmeister, 1834"	Animalia 	Arthropoda 	Hexanauplia 	Copepoda	Podoplea	Cyclopoida				"Burmeister, 1834"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028801:12	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028801	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210288	Fredy A. CastrillónValencia	2	786	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:235158	Lingula	"Lingula Bruguière, 1791"	Animalia	Brachiopoda 	Lingulata			Lingulida 	Lingulidae 	Lingula 		"Bruguière, 1791"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028802:01	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028802	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210288	Fredy A. CastrillónValencia	1	538	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:883	Polychaeta	"Polychaeta Grube, 1850"	Animalia	Annelida	Polychaeta							"Grube, 1850"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028901:01	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028901	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210289	Fredy A. CastrillónValencia	93	23532	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 500µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:106671	Anomura	"Anomura MacLeay, 1838"	Animalia	Arthropoda	Malacostraca	Eumalacostraca	Eucarida	Decapoda				"MacLeay, 1838"	accepted	Infraorden Anomura
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028901:02	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028901	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210289	Fredy A. CastrillónValencia	1	253	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 500µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:14355	Stomatopoda	"Stomatopoda Latreille, 1817"	Animalia	Arthropoda	Malacostraca			Stomatopoda				"Latreille, 1817"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028901:03	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028901	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210289	Fredy A. CastrillónValencia	71	17965	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 500µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:106673	Brachyura	"Brachyura Latreille, 1802"	Animalia	Arthropoda	Malacostraca	Eumalacostraca	Eucarida	Decapoda				"Latreille, 1802"	accepted	Infraorden Brachyura
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028901:04	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028901	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210289	Fredy A. CastrillónValencia	25	6326	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 500µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:1100	Calanoida	"Calanoida Sars G. O., 1903"	Animalia 	Arthropoda 	Hexanauplia 	Copepoda	Gymnoplea 	Calanoida				"Sars G. O., 1903"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028901:05	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028901	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210289	Fredy A. CastrillónValencia	23	5820	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 500µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:2824	Mysidacea	"Mysidacea Haworth, 1825 accepted as Mysida Boas, 1883"	Animalia	Arthropoda	Malacostraca			Mysidacea				"1825 accepted as Mysida Boas, 1883"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028901:06	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028901	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210289	Fredy A. CastrillónValencia	890	225196	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 500µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:573782	Pyrocystis pseudonoctiluca 	"Pyrocystis pseudonoctiluca WyvilleThompson, 1876"	Chromista 	Myzozoa 	Dinophyceae 			Pyrocystales 	Pyrocystaceae 	Pyrocystis	pseudonoctiluca 	"WyvilleThompson, 1876"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028901:07	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21028901	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210289	Fredy A. CastrillónValencia	9	2277	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:A06:2021:25:RB	"Red Bongo, arrastre superficial 500µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-05-03	14:40:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°41´11,647"" N, 78°13´20,561"" W"	"2°41´11,647"" N"	"78°13´20,561"" W"	"Grados, minutos, segundos"	2	78.07	WGS84	Fredy A. CastrillónValencia	2021-05-03	Fabio ChaverraCastañeda	2021-12-06	urn:lsid:marinespecies.org:taxname:2081	Chaetognatha	"Chaetognatha Leuckart, 1854"	Animalia	Chaetognatha								"Leuckart, 1854"	accepted	
