occurrenceID,basisOfRecord,institutionID,collectionCode,collectionID,catalogNumber,type,language,license,rightsHolder,accessRights,bibliographicCitation,references,ownerInstitutionCode,dynamicProperties,occurrenceRemarks,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,disposition,parentEventID,eventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,eventDate,eventTime,habitat,fieldNumber,fieldNotes,continent,waterBody,country,countryCode,stateProvince,locality,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,decimalLatitude,decimalLongitude,geodeticDatum,georeferencedBy,georeferencedDate,identifiedBy,dateIdentified,scientificNameID,scientificName,acceptedNameUsage,kingdom,phylum,class,subclasss,superorder,order,subfamily,genus,specificEpithet,scientificNameAuthorship,taxonomicStatus,taxonRemarks,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21029701:06,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21029701,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210297,Fredy A. CastrillónValencia,28,8071,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:27,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,15:38:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-07,urn:lsid:marinespecies.org:taxname:573782,Pyrocystis pseudonoctiluca ,"Pyrocystis pseudonoctiluca WyvilleThompson, 1876",Chromista ,Myzozoa ,Dinophyceae ,,,Pyrocystales ,Pyrocystaceae ,Pyrocystis,pseudonoctiluca ,"WyvilleThompson, 1876",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21029701:07,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21029701,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210297,Fredy A. CastrillónValencia,1,288,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:27,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,15:38:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-07,urn:lsid:marinespecies.org:taxname:1101,,"Cyclopoida Burmeister, 1834",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Podoplea,Cyclopoida,,,,"Burmeister, 1834",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030001:01,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,209,2272052,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:106671,,"Anomura MacLeay, 1838",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"MacLeay, 1838",accepted,Infraorden Anomura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030001:02,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,1,10871,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:14355,,"Stomatopoda Latreille, 1817",Animalia,Arthropoda,Malacostraca,,,Stomatopoda,,,,"Latreille, 1817",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030001:03,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,139,1511078,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:106673,,"Brachyura Latreille, 1802",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"Latreille, 1802",accepted,Infraorden Brachyura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030001:04,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,66,717490,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:1100,,"Calanoida Sars G. O., 1903",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Gymnoplea ,Calanoida,,,,"Sars G. O., 1903",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030001:05,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,2,21742,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:1128,,"Euphausiacea Dana, 1852",Animalia,Arthropoda,Malacostraca,Eumalacostraca ,Eucarida ,Euphausiacea,,,,"Dana, 1852",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030001:06,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,86,934912,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:573782,Pyrocystis pseudonoctiluca ,"Pyrocystis pseudonoctiluca WyvilleThompson, 1876",Chromista ,Myzozoa ,Dinophyceae ,,,Pyrocystales ,Pyrocystaceae ,Pyrocystis,pseudonoctiluca ,"WyvilleThompson, 1876",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030001:07,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,15,163066,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:2081,,"Chaetognatha Leuckart, 1854",Animalia,Chaetognatha,,,,,,,,"Leuckart, 1854",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030001:08,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,4,43484,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:1078,,"Ostracoda Latreille, 1802",Animalia,Arthropoda,Ostracoda,,,,,,,"Latreille, 1802",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030001:09,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,11,119582,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:137752,,"Creseis Rang, 1828",Animalia,Mollusca,Gastropoda,,,Pteropoda,Creseidae,Creseis,,"Rang, 1828",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030001:10,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,14,152195,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:10194,,Actinopterygii ,Animalia,Chordata,Actinopterygii ,,,,,,,"Klein, 1885",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030001:11,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,258,2804735,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:1101,,"Cyclopoida Burmeister, 1834",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Podoplea,Cyclopoida,,,,"Burmeister, 1834",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030002:01,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030002,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210300,Fredy A. CastrillónValencia,5,1812,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:883,,"Polychaeta Grube, 1850",Animalia,Annelida,Polychaeta,,,,,,,"Grube, 1850",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030101:01,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030101,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210319,Fredy A. CastrillónValencia,134,45228,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:106671,,"Anomura MacLeay, 1838",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"MacLeay, 1838",accepted,Infraorden Anomura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030101:02,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030101,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210319,Fredy A. CastrillónValencia,27,9113,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:14355,,"Stomatopoda Latreille, 1817",Animalia,Arthropoda,Malacostraca,,,Stomatopoda,,,,"Latreille, 1817",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030101:03,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030101,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210319,Fredy A. CastrillónValencia,58,19576,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:106673,,"Brachyura Latreille, 1802",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"Latreille, 1802",accepted,Infraorden Brachyura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030101:04,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030101,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210319,Fredy A. CastrillónValencia,32,10801,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:1100,,"Calanoida Sars G. O., 1903",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Gymnoplea ,Calanoida,,,,"Sars G. O., 1903",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21030101:05,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21030101,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210319,Fredy A. CastrillónValencia,88,29702,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A03:2021:28,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,16:07:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°47´3,199"" N, 78°13´20,862"" W","2°47´3,199"" N","78°13´20,862"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-08,urn:lsid:marinespecies.org:taxname:10194,,Actinopterygii ,Animalia,Chordata,Actinopterygii ,,,,,,,"Klein, 1885",accepted,,
